review_confidence,geonames_id,name,ascii_name,feature_code,population,latitude,longitude,nearest_json_name,nearest_json_acs_code,distance_km,name_similarity,geonames_url
low,279021,El Ouâdi,El Ouadi,PPL,0,34.2,35.88333,Tannourine Et-Tahta,34356,1.402,0.593,https://www.geonames.org/279021
low,279024,El Ouâdi,El Ouadi,PPL,0,34.14833,35.77528,Michmich Jbayl,26218,0.83,0.3,https://www.geonames.org/279024
low,279025,El Ouâdi,El Ouadi,PPL,0,34.02972,35.67889,Kfour Kesrouane,25329,0.936,0.4,https://www.geonames.org/279025
low,279026,El Ouâdi,El Ouadi,PPL,0,34.02222,35.80028,Hrajel,25471,1.041,0.2,https://www.geonames.org/279026
low,279210,El Qaaqîyé,El Qaaqiye,PPL,0,34.07472,36.08722,Chlifa,53467,1.633,0.154,https://www.geonames.org/279210
low,279264,El Qabou,El Qabou,PPL,0,34.31417,35.73111,Chikka,34188,1.362,0.2,https://www.geonames.org/279264
low,432785,El Qachâya,El Qachaya,PPL,0,33.675,35.56389,Baaqline,23511,1.664,0.267,https://www.geonames.org/432785
low,6271760,El Qammoûaâ,El Qammouaa,PPL,0,33.81694,35.72639,Chbaniye,21426,1.206,0.25,https://www.geonames.org/6271760
low,6272078,El Qandaoûli,El Qandaouli,PPL,0,33.17544,35.21632,Mansouri Sour,62296,1.035,0.588,https://www.geonames.org/6272078
low,279223,El Qanâter,El Qanater,PPL,0,33.99861,35.78972,Kfar Dibiane,25439,0.943,0.333,https://www.geonames.org/279223
low,279222,El Qanâyé,El Qanaye,PPL,0,33.56155,35.3847,Hlaliye Saida,61147,0.764,0.533,https://www.geonames.org/279222
low,279195,El Qarqfi,El Qarqfi,PPL,0,34.15722,35.63778,Jeoddayel Jbayl,26165,0.876,0.286,https://www.geonames.org/279195
low,279180,El Qarqoûf,El Qarqouf,PPL,0,34.125,35.78389,Mazraat El-Maaden,26213,1.49,0.211,https://www.geonames.org/279180
low,279181,El Qarqoûf,El Qarqouf,PPL,0,34.10389,35.89528,Yanouh Jbayl,26347,1.275,0.462,https://www.geonames.org/279181
low,279165,El Qasr,El Qasr,PPL,0,34.03278,36.06972,Saaide,53167,0.935,0.222,https://www.geonames.org/279165
low,279166,El Qasr,El Qasr,PPL,0,33.74222,35.68722,Mrayjat Aaley,24481,1.016,0.235,https://www.geonames.org/279166
low,279167,El Qasr,El Qasr,PPL,0,33.71611,35.76417,Deir Tahniche,52166,1.929,0.25,https://www.geonames.org/279167
low,6279509,El Qass,El Qass,PPL,0,34.53722,36.21833,Daouret Aakkar,35126,1.035,0.2,https://www.geonames.org/6279509
low,279147,El Qatlabé,El Qatlabe,PPL,0,34.54444,36.28472,Qbaiyat Aakkar,35487,1.516,0.476,https://www.geonames.org/279147
low,280542,El Qhâf,El Qhaf,PPL,0,34.16417,35.88972,Aarab El-Lahib,26374,1.582,0.429,https://www.geonames.org/280542
low,279129,El Qiddémiyé,El Qiddemiye,PPL,0,34.135,35.65278,Jbayl,26111,1.188,0.308,https://www.geonames.org/279129
low,279088,El Qlaïaât,El Qlaiaat,PPL,0,34.58222,36.01667,Qleiaat Aakkar,35243,1.348,0.833,https://www.geonames.org/279088
low,279141,El Qottâra,El Qottara,PPL,0,34.18278,35.78611,Mayfouq,26257,1.224,0.143,https://www.geonames.org/279141
low,279199,El Qrâqef,El Qraqef,PPL,0,34.1575,35.75889,Lehfed,26233,1.615,0.333,https://www.geonames.org/279199
low,279268,El Qâa,El Qaa,PPL,0,34.34417,36.47444,Qaa Baalbek,53241,1.861,0.462,https://www.geonames.org/279268
low,279153,El Qâteaa,El Qateaa,PPL,0,34.14976,35.65003,Aamchit,26141,0.816,0.545,https://www.geonames.org/279153
low,279154,El Qâteaa,El Qateaa,PPL,0,33.72222,35.45528,Damour,23111,1.015,0.2,https://www.geonames.org/279154
low,279155,El Qâteaa,El Qateaa,PPL,0,33.67611,35.48167,Ouadi Abou Youssef,23237,1.371,0.211,https://www.geonames.org/279155
low,279151,El Qâtia,El Qatia,PPL,0,34.25139,35.70028,Aabrine,34269,0.825,0.4,https://www.geonames.org/279151
low,278976,El Wazzani,El Wazzani,PPL,0,33.27539,35.62303,Salaiyeb,74141,0.908,0.533,https://www.geonames.org/278976
low,278831,En Naas,En Naas,PPL,0,33.9125,35.67917,Bhersaf,22535,1.08,0.308,https://www.geonames.org/278831
low,278912,En Nabboût,En Nabbout,PPL,0,33.98556,35.73167,Faytroun,25427,1.412,0.353,https://www.geonames.org/278912
low,434029,En Naffâra,En Naffara,PPL,0,33.2097,35.40689,Soultaniyet Bent Jbayl,72214,1.0,0.267,https://www.geonames.org/434029
low,278849,En Najjarîyé,En Najjariye,PPL,0,33.47153,35.34936,Najjariye,61464,1.175,0.9,https://www.geonames.org/278849
low,278808,En Nmaïrîyé,En Nmairiye,PPL,0,33.42482,35.39849,Nmairiye,71327,0.933,0.889,https://www.geonames.org/278808
low,434061,En Nqîri,En Nqiri,PPL,0,33.24361,35.45849,Qabrikha,73262,0.926,0.4,https://www.geonames.org/434061
low,278818,En Nâaoûra,En Naaoura,PPL,0,34.0125,35.64361,Kfar Yassine,25146,1.158,0.222,https://www.geonames.org/278818
low,435092,Er Rabatîyé,Er Rabatiye,PPL,0,33.55972,35.38278,Hlaliye Saida,61147,1.025,0.444,https://www.geonames.org/435092
low,278531,Er Raboué,Er Raboue,PPL,0,33.91444,35.60944,Mtayleb,22447,0.976,0.462,https://www.geonames.org/278531
low,6275283,Er Radout,Er Radout,PPL,0,33.84139,35.51361,Bourj El-Brajneh,21177,0.776,0.364,https://www.geonames.org/6275283
low,278529,Er Rafîd,Er Rafid,PPL,0,33.57194,35.81694,Rafid Rachaiya,55157,0.942,0.769,https://www.geonames.org/278529
low,8624752,Er Raouda,Er Raouda,PPL,0,34.4473,35.97942,Mzraat Kefraya,33283,1.284,0.533,https://www.geonames.org/8624752
low,278418,Er Rmaïlîyé,Er Rmailiye,PPL,0,34.06028,35.82222,Qahmez,26367,1.209,0.375,https://www.geonames.org/278418
low,278509,Er Rmoûl,Er Rmoul,PPLW,0,34.43306,35.8175,Mina Jardin,31186,1.095,0.222,https://www.geonames.org/278509
low,278445,Er Rouaïssé,Er Rouaisse,PPL,0,33.96167,35.78028,Kfar Tay Kesrouane,25447,0.911,0.471,https://www.geonames.org/278445
low,278490,Er Rouâyess,Er Rouayess,PPL,0,33.40901,35.31344,Loubie,61439,1.068,0.375,https://www.geonames.org/278490
low,278502,Er Rânsîyé,Er Ransiye,PPL,0,34.53083,36.02611,Deir Dalloum,35149,0.847,0.316,https://www.geonames.org/278502
low,268520,Es Sabtiyé,Es Sabtiye,PPL,0,33.87417,35.56778,Fanar,22419,0.798,0.308,https://www.geonames.org/268520
low,278092,Es Sahl,Es Sahl,PPL,0,33.67611,35.42222,Jiye,23267,1.099,0.364,https://www.geonames.org/278092
low,6270935,Es Saouané,Es Saouane,PPL,0,33.0854,35.42662,Yaroun,72159,0.791,0.625,https://www.geonames.org/6270935
low,278033,Es Saraaounîyé,Es Saraaouniye,PPL,0,33.57833,35.43722,Joun,23336,1.435,0.4,https://www.geonames.org/278033
low,278006,Es Sayed,Es Sayed,PPL,0,34.50639,36.09111,Ilat,35145,1.87,0.182,https://www.geonames.org/278006
low,6279573,Es Sayeh,Es Sayeh,PPL,0,34.515,36.245,Aakkar El-Aatiqa,35191,1.432,0.118,https://www.geonames.org/6279573
low,277993,Es Seffaï,Es Seffai,PPL,0,33.74056,35.68389,Mrayjat Aaley,24481,0.798,0.353,https://www.geonames.org/277993
low,278100,Es Sfîré,Es Sfire,PPL,0,34.40028,36.04806,Aain Et-Tine-Miniyé,37333,0.889,0.375,https://www.geonames.org/278100
low,277992,Es Sifri,Es Sifri,PPL,0,33.92139,36.07861,Haouch Snaid,53433,1.133,0.333,https://www.geonames.org/277992
low,277983,Es Siyâr,Es Siyar,PPL,0,33.69131,35.43939,Dahr Ech-Chouf,23279,1.456,0.375,https://www.geonames.org/277983
low,277985,Es Siâha,Es Siaha,PPL,0,33.1796,35.20896,Mansouri Sour,62296,0.82,0.375,https://www.geonames.org/277985
low,277967,Es Slaïyeb,Es Slaiyeb,PPL,0,33.292,35.63,Aain Aarab Marjaayoun,73162,1.061,0.353,https://www.geonames.org/277967
low,278068,Es Slâyekh,Es Slayekh,PPL,0,34.01944,35.78528,Mayrouba,25459,1.39,0.235,https://www.geonames.org/278068
low,278051,Es Snaoubar,Es Snaoubar,PPL,0,34.06944,35.74944,yahchouch,25373,0.951,0.316,https://www.geonames.org/278051
low,278011,Es Souâné,Es Souane,PPL,0,33.99167,35.73083,Faytroun,25427,1.097,0.375,https://www.geonames.org/278011
low,278031,Es Souâqi,Es Souaqi,PPL,0,34.32972,36.01028,Bechnnata,37359,0.829,0.267,https://www.geonames.org/278031
low,277954,Es Sraïj,Es Sraij,PPL,0,34.07278,35.75611,Mchane,26231,1.161,0.286,https://www.geonames.org/277954
low,277955,Es Sraïj,Es Sraij,PPL,0,33.8,35.82361,Makse,51217,1.753,0.4,https://www.geonames.org/277955
low,277953,Es Sraïri,Es Srairi,PPL,0,33.43667,35.62639,Srayri,63298,0.865,0.8,https://www.geonames.org/277953
low,277949,Es Stoûh,Es Stouh,PPL,0,34.26333,35.66389,Batroun,34111,0.788,0.429,https://www.geonames.org/277949
low,11829549,Esh Shkayer,Esh Shkayer,PPL,0,33.77187,35.49675,Aaramoun Aaley,24211,0.82,0.333,https://www.geonames.org/11829549
low,278247,Esh Shraïfé,Esh Shraife,PPL,0,34.50028,36.14944,Rahbe,35357,1.025,0.4,https://www.geonames.org/278247
low,277889,Et Taamîr,Et Taamir,PPL,0,33.59444,35.39389,Rmeilet Ech-Chouf,23321,1.188,0.308,https://www.geonames.org/277889
low,277892,Et Tallé,Et Talle,PPL,0,34.50639,35.95139,Zouq Bhannine,37291,1.483,0.25,https://www.geonames.org/277892
low,277894,Et Tallé,Et Talle,PPL,0,33.98056,35.75722,Beqaata Kanaan,25443,1.824,0.455,https://www.geonames.org/277894
low,6271546,Et Tallîté,Et Tallite,PPL,0,33.81806,35.63361,Baalchmay,21311,1.009,0.353,https://www.geonames.org/6271546
low,277871,Et Taybeh,Et Taybeh,PPL,0,33.95833,36.16611,Taibet Baalbek,53139,1.732,0.667,https://www.geonames.org/277871
low,433352,Et Terrâch,Et Terrach,PPLQ,0,33.39917,35.57556,Maraat Ouazaiye,63359,1.17,0.364,https://www.geonames.org/433352
low,277875,Et Touârîaa,Et Touariaa,PPL,0,33.97333,35.74167,Kfar Tay Kesrouane,25447,1.261,0.4,https://www.geonames.org/277875
low,277914,Et Tâmrîyé,Et Tamriye,PPL,0,33.2403,35.455,Saouanet Marjayoun,73280,1.391,0.4,https://www.geonames.org/277914
low,277249,Ez Zaaroûrîyé,Ez Zaarouriye,PPL,0,33.61472,35.51972,Zaarouriye,23381,0.767,0.947,https://www.geonames.org/277249
low,277302,Ez Zakroûr,Ez Zakrour,PPL,0,34.14806,35.78167,Michmich Jbayl,26218,1.197,0.118,https://www.geonames.org/277302
low,277287,Ez Zarâyeb,Ez Zarayeb,PPL,0,34.09417,36.04639,Dar El-Ouassaa,53366,1.755,0.444,https://www.geonames.org/277287
low,277255,Ez Zheïrîyé,Ez Zheiriye,PPLL,0,33.20818,35.2184,Deir Qanoun El-Aain,62179,1.474,0.333,https://www.geonames.org/277255
low,6279529,Ez Ziré,Ez Zire,PPL,0,34.54111,36.18861,Borj Aakkar,35183,1.009,0.182,https://www.geonames.org/6279529
low,277261,Ez Zîré,Ez Zire,PPL,0,34.23889,36.34833,Bajjaje,53221,1.287,0.316,https://www.geonames.org/277261
low,277263,Ez Zîré,Ez Zire,PPL,0,33.98417,35.78,Kfar Dibiane,25439,0.946,0.333,https://www.geonames.org/277263
low,275295,Farchaa,Farchaa,PPL,0,34.12972,35.76444,Michmich Jbayl,26218,1.467,0.3,https://www.geonames.org/275295
low,275371,Fdâr el Faouqa,Fdar el Faouqa,PPL,0,34.13278,35.70361,Bichtlida,26243,1.034,0.316,https://www.geonames.org/275371
low,275370,Fdâr et Tahta,Fdar et Tahta,PPL,0,34.13361,35.69167,Bintaael,26269,0.97,0.4,https://www.geonames.org/275370
low,275360,Fkhâra,Fkhara,PPL,0,33.6344,35.49342,Chhim,23211,0.845,0.308,https://www.geonames.org/275360
low,275174,Fnaïdeq,Fnaideq,PPL,0,34.47667,36.1825,Qornet Aakkar,35352,1.631,0.364,https://www.geonames.org/275174
low,280210,Fouâr,Fouar,PPL,0,34.00167,36.09917,Haouche Barada,53151,1.881,0.444,https://www.geonames.org/280210
low,275197,Foûtra,Foutra,PPL,0,34.22417,35.80028,Nahle El-Batroun,34273,1.024,0.364,https://www.geonames.org/275197
low,275330,Fâqoûs,Faqous,PPL,0,34.38778,35.97333,Izal,37341,1.115,0.222,https://www.geonames.org/275330
low,280148,Ghobeïré,Ghobeire,PPL,0,33.86,35.50972,Haret Hreik,21144,0.897,0.471,https://www.geonames.org/280148
low,274892,Ghochraya,Ghochraya,PPL,0,34.07306,35.72694,Adonis Jbayl,26239,0.934,0.3,https://www.geonames.org/274892
low,275048,Ghommâs el Qottâra,Ghommas el Qottara,PPL,0,34.18417,35.7875,Ram El-Batroun,34346,1.154,0.4,https://www.geonames.org/275048
low,274918,Ghîyoûta,Ghiyouta,PPL,0,34.16806,35.89222,Chatine,34366,1.698,0.267,https://www.geonames.org/274918
low,7838966,Greater Beirut Area,Greater Beirut Area,PPLL,0,33.84778,35.55694,Baabda,21211,1.058,0.261,https://www.geonames.org/7838966
low,7869858,Hadatha,Hadatha,PPL,0,33.16513,35.38873,Haddatha,72231,0.942,0.933,https://www.geonames.org/7869858
low,274810,Haffet el Hajal,Haffet el Hajal,PPL,0,33.61502,35.49066,mazboud,23215,1.237,0.133,https://www.geonames.org/274810
low,6275313,Haffet el Mahrouqa,Haffet el Mahrouqa,PPL,0,33.85333,35.55861,Mansouriyet El-Matn,22411,0.866,0.345,https://www.geonames.org/6275313
low,7839993,Halioune El Faouqa,Halioune El Faouqa,PPL,0,33.66721,35.46919,Dibbiye,23259,1.5,0.19,https://www.geonames.org/7839993
low,7839994,Halioune Et Tahta,Halioune Et Tahta,PPL,0,33.66382,35.469,Bourjein,23247,1.627,0.381,https://www.geonames.org/7839994
low,274702,Halioûnet el Faouqa,Haliounet el Faouqa,PPL,0,33.66694,35.47,Dibbiye,23259,1.538,0.353,https://www.geonames.org/274702
low,274701,Halioûnet et Tahta,Haliounet et Tahta,PPL,0,33.66556,35.47194,Bourjein,23247,1.633,0.364,https://www.geonames.org/274701
low,274661,Hammâdîyé,Hammadiye,PPLL,0,33.2879,35.24181,Aabbassiyet Sour,62276,1.098,0.421,https://www.geonames.org/274661
low,274200,Haouch el Omara,Haouch el Omara,PPL,0,33.83611,35.9,Zahle Mar Elias,51135,0.933,0.455,https://www.geonames.org/274200
low,280030,Haouqa,Haouqa,PPL,0,34.27222,35.94167,Aarbet Qozhaiya,33227,1.325,0.353,https://www.geonames.org/280030
low,274572,Haql el Aïn,Haql el Ain,PPL,0,33.82306,35.87472,Taalbaya,51221,1.419,0.533,https://www.geonames.org/274572
low,274569,Haql el Baïda,Haql el Baida,PPL,0,33.89778,35.80778,Aintoura El-Matn,22751,0.922,0.286,https://www.geonames.org/274569
low,434887,Haqlet el Baïda,Haqlet el Baida,PPL,0,34.3875,35.96472,Izal,37341,1.698,0.286,https://www.geonames.org/434887
low,274540,Haqlet el Heya,Haqlet el Heya,PPL,0,34.125,35.80028,Mazraat El-Maaden,26213,1.013,0.435,https://www.geonames.org/274540
low,274510,Haqlît,Haqlit,PPL,0,34.40639,36.01944,Sir Ed-Danniye,37311,0.927,0.267,https://www.geonames.org/274510
low,274421,Harbata,Harbata,PPL,0,34.20833,36.26389,Harabta,53264,2.361,0.923,https://www.geonames.org/274421
low,7840001,Haret Al Naame,Haret Al Naame,PPL,0,33.73913,35.45525,Naame,23141,0.982,0.667,https://www.geonames.org/7840001
low,280511,Haret el Aamroussiyé,Haret el Aamroussiye,PPL,0,33.81083,35.52,Choueifat El-Aamrousiye,24111,1.092,0.878,https://www.geonames.org/280511
low,279048,Haret el Amâra,Haret el Amara,PPL,0,33.80583,35.51611,Choueifat El-Oumara,24155,1.319,0.867,https://www.geonames.org/279048
low,6274044,Haret el Faouqa,Haret el Faouqa,PPL,0,33.77667,35.59583,Ghaboune,24323,0.752,0.444,https://www.geonames.org/6274044
low,274476,Haret el Fikâni,Haret el Fikani,PPL,0,33.84944,36.0275,Riyaq,51311,1.015,0.375,https://www.geonames.org/274476
low,274466,Haret el Maabad,Haret el Maabad,PPL,0,34.22389,35.66139,Kfar Aabida,34144,0.766,0.6,https://www.geonames.org/274466
low,6274954,Haret el Mjadlé,Haret el Mjadle,PPL,0,33.86083,35.52778,Furn Ech-Chebbak,21133,1.176,0.182,https://www.geonames.org/6274954
low,274460,Haret el Qalaa,Haret el Qalaa,PPL,0,34.245,35.92778,Breissat,36157,1.439,0.353,https://www.geonames.org/274460
low,279098,Haret el Qobbé,Haret el Qobbe,PPL,0,33.80333,35.51222,Deir Qoubel,24177,1.033,0.538,https://www.geonames.org/279098
low,274392,Harf Hzîr,Harf Hzir,PPLL,0,34.34722,35.94167,Jarjour,37375,0.862,0.4,https://www.geonames.org/274392
low,274405,Harf el Aakaïs,Harf el Aakais,PPL,0,34.07861,35.65333,Kharayeb Nahr Ibrahim,25181,1.248,0.483,https://www.geonames.org/274405
low,271577,Harfoûch,Harfouch,PPL,0,34.2,36.245,Harabta,53264,1.896,0.429,https://www.geonames.org/271577
low,11829544,Hart Fakhr ed Dine,Hart Fakhr ed Dine,PPL,0,33.78509,35.54122,Aain Aanoub,24259,0.829,0.381,https://www.geonames.org/11829544
low,274080,Hay Bir Nasser,Hay Bir Nasser,PPL,0,33.12352,35.4734,Aaintaroun,72151,1.658,0.4,https://www.geonames.org/274080
low,11829570,Hay ej Jouar,Hay ej Jouar,PPL,0,33.76342,35.51871,Sirhmoul,24227,1.21,0.333,https://www.geonames.org/11829570
low,274125,Hay el Maslakh,Hay el Maslakh,PPL,0,33.12181,35.44922,Aaynata Bent Jbayl,72119,0.956,0.375,https://www.geonames.org/274125
low,274038,Hazrîta,Hazrita,PPL,0,34.17222,35.89389,Chatine,34366,1.62,0.429,https://www.geonames.org/274038
low,274073,Haï Mâr Doumît,Hai Mar Doumit,PPL,0,34.05417,35.63778,Aaqaibe Kesrouane,25171,0.981,0.37,https://www.geonames.org/274073
low,274065,Haï Mâr Jeryos,Hai Mar Jeryos,PPL,0,34.11917,35.76889,Tourzaiya,26215,1.695,0.3,https://www.geonames.org/274065
low,6280319,Haï Mâr Semaâne,Hai Mar Semaane,PPL,0,34.12444,35.6675,Bmehrayn,26283,1.033,0.421,https://www.geonames.org/6280319
low,274050,Haï Sabra,Hai Sabra,PPL,0,34.39139,35.91389,Kfardlaqous,33115,1.006,0.211,https://www.geonames.org/274050
low,274048,Haï Saïdet en Naja,Hai Saidet en Naja,PPL,0,34.12194,35.77306,Aalmat Ech-Chamliye,26212,1.88,0.4,https://www.geonames.org/274048
low,274156,Haï ed Dhaïni,Hai ed Dhaini,PPL,0,33.82278,35.86917,Chtaura,51211,1.412,0.444,https://www.geonames.org/274156
low,274132,Haï ej Jâmia,Hai ej Jamia,PPL,0,33.81944,35.87167,Taalbaya,51221,1.015,0.375,https://www.geonames.org/274132
low,274150,Haï el Aarbé,Hai el Aarbe,PPL,0,34.13889,35.64306,Aamchit,26141,0.813,0.4,https://www.geonames.org/274150
low,274142,Haï el Baal,Hai el Baal,PPL,0,33.96556,35.77083,Beqaata Kanaan,25443,0.864,0.786,https://www.geonames.org/274142
low,274143,Haï el Baal,Hai el Baal,PPL,0,33.81806,35.86556,Chtaura,51211,0.853,0.429,https://www.geonames.org/274143
low,274141,Haï el Baalbakié,Hai el Baalbakie,PPL,0,34.08694,35.65028,Halate,26147,1.383,0.444,https://www.geonames.org/274141
low,274144,Haï el Bahr,Hai el Bahr,PPL,0,34.08306,35.64861,Halate,26147,1.626,0.462,https://www.geonames.org/274144
low,274138,Haï el Bayâder,Hai el Bayader,PPL,0,33.87833,35.79917,Tarchich,21481,0.892,0.316,https://www.geonames.org/274138
low,274135,Haï el Faouqa,Hai el Faouqa,PPL,0,34.10083,35.78,Souanet Jbayl,26220,0.882,0.4,https://www.geonames.org/274135
low,274120,Haï el Qanâ,Hai el Qana,PPL,0,34.01861,35.67972,Jdaidet Ghazir,25317,0.975,0.3,https://www.geonames.org/274120
low,6275162,Haï en Naas,Hai en Naas,PPL,0,33.88222,35.61167,Roumie,22427,0.928,0.267,https://www.geonames.org/6275162
low,6273707,Haï es Sellom,Hai es Sellom,PPL,0,33.82611,35.51111,Laylake,21166,0.754,0.444,https://www.geonames.org/6273707
low,274101,Haï es Sindiâné,Hai es Sindiane,PPL,0,33.99167,35.77278,Kfar Dibiane,25439,1.31,0.5,https://www.geonames.org/274101
low,274089,Haï ez Zaaïtri,Hai ez Zaaitri,PPL,0,33.98833,35.77389,Kfar Dibiane,25439,1.224,0.312,https://www.geonames.org/274089
low,273892,Hbeïchîyé,Hbeichiye,PPL,0,33.63611,35.41722,Jadra,23271,0.76,0.429,https://www.geonames.org/273892
low,274022,Hidchêt,Hidchet,PPL,0,34.05521,35.73794,Ghbale Kesrouane,25363,1.371,0.308,https://www.geonames.org/274022
low,273874,Hikr Jânîne,Hikr Janine,PPL,0,34.63611,36.13056,Kharnoubet Aakkar,35257,0.812,0.421,https://www.geonames.org/273874
low,273878,Hokr el Haïssa,Hokr el Haissa,PPL,0,34.59639,36.05472,Hayssa,35221,0.896,0.667,https://www.geonames.org/273878
low,273877,Hokr el Koûssé,Hokr el Kousse,PPL,0,34.59222,36.02806,Tall Meaayan Tall Kiri,35231,0.93,0.25,https://www.geonames.org/273877
low,273815,Hourâtâ,Hourata,PPL,0,34.11778,35.66667,Bmehrayn,26283,1.188,0.429,https://www.geonames.org/273815
low,273826,Hqoûl el Mehdi,Hqoul el Mehdi,PPL,0,34.06278,35.84083,Lassa,26331,0.91,0.267,https://www.geonames.org/273826
low,274453,Hâret Aarîda,Haret Aarida,PPL,0,34.24,35.99861,Bazaaoun,36181,1.299,0.333,https://www.geonames.org/274453
low,274423,Hâret Chaaya,Haret Chaaya,PPL,0,34.24111,35.98972,Bazaaoun,36181,1.085,0.333,https://www.geonames.org/274423
low,274449,Hâret ech Charfé,Haret ech Charfe,PPL,0,34.42333,35.85167,Trablous Ez-Zeitoun,31111,0.97,0.214,https://www.geonames.org/274449
low,274470,Hâret ej Jdîdé,Haret ej Jdide,PPL,0,34.57639,36.01917,Qaabrine,35233,0.998,0.3,https://www.geonames.org/274470
low,274492,Hâret el Aïn,Haret el Ain,PPL,0,34.32611,35.81111,Bterram,32119,0.99,0.267,https://www.geonames.org/274492
low,434868,Hâret el Baklîl,Haret el Baklil,PPL,0,34.41111,35.92583,Miriata,33271,0.995,0.444,https://www.geonames.org/434868
low,274488,Hâret el Bayâder,Haret el Bayader,PPL,0,33.53722,35.58,Jezzine,63111,1.272,0.308,https://www.geonames.org/274488
low,274487,Hâret el Boustâne,Haret el Boustane,PPL,0,33.74306,35.5675,Bou Zride,24355,0.852,0.381,https://www.geonames.org/274487
low,274482,Hâret el Faouqa,Haret el Faouqa,PPL,0,34.18389,35.90444,Ouata Houb,34381,1.266,0.333,https://www.geonames.org/274482
low,274483,Hâret el Faouqa,Haret el Faouqa,PPL,0,34.06306,35.73417,yahchouch,25373,0.778,0.3,https://www.geonames.org/274483
low,274484,Hâret el Faouqâ,Haret el Faouqa,PPL,0,33.82611,35.83306,Zebdoul,51214,1.511,0.333,https://www.geonames.org/274484
low,274468,Hâret el Khassé,Haret el Khasse,PPL,0,34.38275,35.83677,Barsa,32187,0.776,0.471,https://www.geonames.org/274468
low,274457,Hâret el Ouâsta,Haret el Ouasta,PPL,0,33.63556,35.60889,Aain Qania,23619,1.653,0.476,https://www.geonames.org/274457
low,274455,Hâret en Nabaa,Haret en Nabaa,PPL,0,33.41276,35.55463,Mazraat Zighrine Jezzine,63343,1.133,0.387,https://www.geonames.org/274455
low,274454,Hâret en Nâamé,Haret en Naame,PPL,0,33.73833,35.45583,Naame,23141,1.015,0.588,https://www.geonames.org/274454
low,274443,Hâret et Tahta,Haret et Tahta,PPL,0,34.18472,35.9,Ouata Houb,34381,1.169,0.444,https://www.geonames.org/274443
low,6275576,Hâret et Tahtâ,Haret et Tahta,PPL,0,33.82167,35.84028,Jdita,51224,0.904,0.375,https://www.geonames.org/6275576
low,274385,Hârîbi,Haribi,PPL,0,33.19547,35.46409,Chaqra,72229,1.926,0.545,https://www.geonames.org/274385
low,279886,Jaouharîyé,Jaouhariye,PPL,0,33.33083,35.42421,Qaaqaaiyet Ej-Jisr,71381,0.992,0.385,https://www.geonames.org/279886
low,273375,Jaïroûn,Jairoun,PPL,0,34.43222,36.1075,Aasaymout,37362,1.215,0.4,https://www.geonames.org/273375
low,8595511,Jdaidé,Jdaide,PPLL,0,33.32544,35.27722,Jazira Saida,61411,1.108,0.667,https://www.geonames.org/8595511
low,273175,Jdaïdet Barqâcha,Jdaidet Barqacha,PPL,0,34.39083,35.84417,Barsa,32187,1.411,0.4,https://www.geonames.org/273175
low,273177,Jdaïdet el Qaïtaa,Jdaidet el Qaitaa,PPL,0,34.46583,36.01167,Aayoun El-Ghizlane,35347,0.777,0.3,https://www.geonames.org/273177
low,273186,Jebb Farah,Jebb Farah,PPL,0,33.51667,35.79306,Rachaiya,55111,1.032,0.353,https://www.geonames.org/273186
low,273536,Jellab el Faouqa,Jellab el Faouqa,PPL,0,34.09415,35.68173,Aalita,26219,0.934,0.545,https://www.geonames.org/273536
low,273303,Jesr ed Djêj,Jesr ed Djej,PPL,0,34.13252,35.64649,Jbayl,26111,1.217,0.429,https://www.geonames.org/273303
low,273343,Jiblayé,Jiblaye,PPL,0,33.61333,35.60972,Haret Jandal,23647,0.856,0.471,https://www.geonames.org/273343
low,6278321,Jichet Aali Housseïn,Jichet Aali Houssein,PPL,0,34.63389,36.37472,Aamayer,35512,1.695,0.345,https://www.geonames.org/6278321
low,273137,Jinjol,Jinjol,PPL,0,34.12472,35.68917,Hboub,26284,0.783,0.182,https://www.geonames.org/273137
low,6280295,Jisr el Hajar,Jisr el Hajar,PPL,0,34.09361,35.65167,Mastita,26117,1.317,0.267,https://www.geonames.org/6280295
low,273297,Jisr el Misri,Jisr el Misri,PPL,0,33.70778,35.67333,Ouarhaniye,23463,1.24,0.333,https://www.geonames.org/273297
low,7869859,Jmayjmeh,Jmayjmeh,PPL,0,33.21528,35.43417,Jmaijme,72221,0.825,0.8,https://www.geonames.org/7869859
low,277643,Jnah,Jnah,PPL,0,33.86667,35.48333,Msaitbe foncière,10210,1.67,0.364,https://www.geonames.org/277643
low,273191,Joubb el Ghabra,Joubb el Ghabra,PPL,0,33.64,35.42139,Jadra,23271,1.29,0.571,https://www.geonames.org/273191
low,273277,Jouâr el Bouâcheq,Jouar el Bouacheq,PPL,0,34.00028,35.70167,Aachqout,25423,1.065,0.476,https://www.geonames.org/273277
low,273234,Jouâr es Souss,Jouar es Souss,PPL,0,33.54861,35.56639,Homsiye,63127,0.978,0.222,https://www.geonames.org/273234
low,6275546,Joûret Qamar,Jouret Qamar,PPL,0,33.98361,35.75472,Faytroun,25427,1.71,0.211,https://www.geonames.org/6275546
low,273125,Joûret ed Dardoûr,Jouret ed Dardour,PPL,0,33.99028,35.77528,Kfar Dibiane,25439,1.073,0.387,https://www.geonames.org/273125
low,8508250,Junaynat Junbalāţ,Junaynat Junbalat,PPL,0,33.5844,35.4147,Aalmane Ech-Chouf,23311,0.834,0.273,https://www.geonames.org/8508250
